,Dinero prestado,Patrimonio inicial,Hijos,Nivel de estudios
1116,1.2030482138201197,1.946320251057441,No,Master
1117,1.3958878860379245,2.334981876436391,No,Master
1118,2.204550134763927,1.4009265085591234,No,Bachiller
1119,1.8454028952985992,2.5066781199178543,No,Bachiller
1120,1.4918855579371817,2.999030963128674,No,Bachiller
1121,2.4879445068388897,1.6089058267043694,No,Universidad
1122,1.7761172339461129,1.449589363077977,Si,Bachiller
1123,1.7200629183097265,1.676458990480949,Si,Universidad
1124,2.241285254937202,1.5049756361244988,No,Master
1125,2.1339122594491693,1.8129570889445028,Si,Master
1126,1.6433383941650201,2.7647873408037245,Si,Master
1127,2.7423537145967294,2.0373190627884474,Si,Universidad
1128,1.9981819656439528,1.3077766551009429,No,Doctorado
1129,1.7601497510686852,1.3146796863624883,Si,Universidad
1130,2.035407842432827,2.2636294437207325,Si,Grado medio
1131,2.6955563539135694,1.775628758128259,Si,Doctorado
1132,2.8721455521094894,2.029061512284858,Si,Grado medio
1133,2.6484042347346444,2.17848537157821,No,Secundaria
1134,2.187335496095624,1.8660083803867924,Si,Doctorado
1135,1.4435897512378753,1.9038628723248419,Si,Doctorado
1136,1.5314768976266886,1.626548390275748,Si,Grado medio
1137,1.7126132806457344,1.9368340587036734,Si,Master
1138,2.094408159724576,2.426875125161123,Si,Grado medio
1139,1.575184537679471,2.4307845195216253,No,Secundaria
1140,1.890804623709968,2.842727507479498,No,Secundaria
1141,2.246993808749506,2.4487427272750493,Si,Master
1142,2.0155956800682615,2.2598622069271874,No,Bachiller
1143,1.553844851813278,1.7575322103239293,No,Master
1144,1.815088241122425,2.249955854981302,Si,Grado medio
1145,1.3094559522332525,2.4711134615384824,No,Master
1146,2.1608195331037865,2.0691905649615436,No,Grado medio
1147,1.6003223485814584,2.34970878938691,No,Master
1148,1.8481847839559469,1.5801196424236963,No,Universidad
1149,2.054343729666304,2.694745787768073,Si,Doctorado
1150,2.76595090813595,2.6842487449603514,No,Master
1151,1.138796923036371,1.743243128130121,Si,Universidad
1152,2.0681861356089697,3.2480521095022112,Si,Grado medio
1153,1.4360987084747237,1.7767346778693125,Si,Secundaria
1154,2.187219696652828,2.4256116455345804,No,Universidad
1155,1.8577566722492707,2.326756143848011,No,Bachiller
1156,2.734428963448858,2.7264963143375662,Si,Doctorado
1157,1.522865087341229,2.321416029484184,No,Doctorado
1158,1.9639457261429447,2.1155113607299487,No,Doctorado
1159,1.5283385414646182,2.445451433220632,No,Secundaria
1160,2.7135235342379214,0.8985391632087643,Si,Doctorado
1161,1.6973221190494607,1.8404767094085452,Si,Master
1162,1.2892587291089235,2.460008581026478,Si,Bachiller
1163,1.601205545692333,1.8992184293160501,No,Universidad
1164,2.213129400859979,2.079738514978037,No,Bachiller
1165,1.976856414306905,2.0361878532244337,No,Doctorado
1166,2.0302726392197488,2.0949108243021133,No,Secundaria
1167,2.067735291199508,1.97409580266311,No,Master
1168,2.247719399169994,2.370094505866544,Si,Doctorado
1169,1.951374907979861,2.2164512453730962,Si,Bachiller
1170,1.364401095369454,2.6837265150606338,No,Doctorado
1171,1.8325420387288156,2.1103669521743162,No,Master
1172,1.9126389817791942,1.8753698141906334,Si,Master
1173,2.517399832389891,1.6842480811818286,Si,Grado medio
1174,1.9053328219635561,1.5579221988327856,Si,Grado medio
1175,2.349751031942434,1.7466689176198134,Si,Master
1176,2.480301982485332,2.3672784826424995,No,Doctorado
1177,1.7821183061694446,0.952665381542092,No,Grado medio
1178,2.1908855755897005,1.8805998699911612,Si,Doctorado
1179,2.078707563186788,1.3324852661000515,Si,Universidad
1180,2.0540130785176562,1.8346456326342362,No,Grado medio
1181,1.4123858546969716,2.253181967097051,Si,Secundaria
1182,1.6813150143723856,1.176961547279313,Si,Universidad
1183,1.9176742903627242,1.6017453249396063,Si,Universidad
1184,1.7790530269703921,1.5929604304694567,Si,Doctorado
1185,2.1184787508279825,2.666025900657329,No,Master
1186,2.830880109737278,1.7962057181232491,No,Doctorado
1187,1.7665455888978792,1.5887633122191724,Si,Grado medio
1188,2.01859089102011,2.013689960020462,No,Secundaria
1189,1.741600541417531,0.7837872273070416,Si,Grado medio
1190,2.250502908748876,2.259630267587449,Si,Universidad
1191,1.4923489878764278,2.671757008029671,No,Master
1192,2.910602051591828,2.4980390023208248,No,Master
1193,2.1450371901733054,2.8856032379752703,Si,Grado medio
1194,2.035584688090719,2.4056050954271684,Si,Universidad
1195,1.3769065971692465,2.4477924607785617,No,Doctorado
1196,1.9309384322589285,2.09886797974927,No,Secundaria
1197,2.122210349846544,1.9397466243133508,No,Bachiller
1198,1.7565639532941344,1.6746695772798261,Si,Grado medio
1199,2.5715587354832588,2.245801166415754,Si,Universidad
1200,1.687022067277601,1.5501486863137464,No,Secundaria
1201,2.547973311745246,2.406692626286572,Si,Grado medio
1202,2.5761946153281388,1.879155020336956,Si,Grado medio
1203,1.8064504942987432,2.0749867573609437,No,Doctorado
1204,2.427473662837978,1.7520327879411492,No,Bachiller
1205,2.163873311358786,2.3823111923447655,No,Master
1206,1.4676475418602974,1.7319425286019512,No,Doctorado
1207,1.742405374786875,2.605443262474726,Si,Grado medio
1208,1.9415287767443854,1.5469228298363613,Si,Doctorado
1209,1.2942988347790643,1.4605816514776921,No,Secundaria
1210,2.5925575766484252,1.9514001648432446,Si,Grado medio
1211,1.5390857826744482,1.7865942481250308,No,Doctorado
1212,1.7216552463688086,2.020607995302785,Si,Master
1213,1.6533982151567106,2.308572437369505,Si,Secundaria
1214,2.2332222701351214,1.9130542488787814,No,Grado medio
1215,2.238087426124282,2.496759861963175,Si,Grado medio
1216,1.8240103049487573,2.9082508520996866,Si,Grado medio
1217,1.5950225193026684,2.2700445655995747,No,Universidad
1218,2.2995800945728484,2.153501301781812,Si,Grado medio
1219,1.024094513693338,2.55405889568861,No,Secundaria
1220,1.6230907823363057,2.21056933346164,Si,Bachiller
1221,1.6813892480078179,1.4532080417651145,No,Secundaria
1222,2.0982844412850725,2.4826181187343126,No,Bachiller
1223,1.9704057697679556,2.418810719273531,Si,Grado medio
1224,2.125957021111693,2.5118807882728604,No,Grado medio
1225,2.2050465184405987,2.370672827175859,Si,Master
1226,0.7273357432092931,2.4453538911446735,Si,Doctorado
1227,2.874350556151914,1.777908302884384,No,Master
1228,2.0678824576290507,2.1518780553935364,Si,Grado medio
1229,2.570659026903201,2.955764833163213,No,Master
1230,1.8995778363020244,1.6675252359014139,Si,Grado medio
1231,1.9956391857939257,1.016615438285956,Si,Grado medio
1232,2.9840753213201054,2.2398442029782126,No,Grado medio
1233,1.3066659821241537,1.1823141629247687,Si,Grado medio
1234,0.9204997520944174,1.9692099754180885,No,Master
1235,2.473914774318712,2.0969968998340796,No,Secundaria
1236,1.9970245412062242,2.0077566244949603,Si,Universidad
1237,1.7960595421075105,2.162836003308214,Si,Universidad
1238,2.221940444812073,2.2096470290670425,Si,Universidad
1239,1.8887700663395197,1.5793788619566134,Si,Doctorado
1240,3.106530417621239,2.0440384509212555,Si,Master
1241,1.873420644101528,2.277355537865196,Si,Master
1242,2.002953497807839,2.274034851580334,No,Doctorado
1243,2.394722269086793,2.1858595090274395,No,Grado medio
1244,2.528188958687207,1.8860806458217394,No,Secundaria
1245,1.7905087264817903,1.8289899898788518,Si,Universidad
1246,1.811575180200797,2.5884370552031006,No,Universidad
1247,1.314918727419343,2.2047067839558947,No,Doctorado
1248,2.0618015381306147,2.1974526553577762,No,Bachiller
1249,1.7811902198408935,1.7435556709489828,Si,Secundaria
1250,2.048500020651124,1.7222314454351666,No,Master
1251,1.931063986668843,2.3426232640026425,Si,Grado medio
1252,2.5012888603668246,2.0915438968155047,Si,Bachiller
1253,2.355677318170116,2.486223243393441,Si,Universidad
1254,1.8966802995821541,2.7571086529256066,Si,Universidad
1255,2.2810440758321486,1.8325660373285546,No,Universidad
1256,1.8794471912133683,1.5408149156188282,No,Secundaria
1257,2.118783923760475,2.1538735066770913,No,Secundaria
1258,1.377224980806741,2.6918549691400053,No,Bachiller
1259,1.9061266487983732,2.115171080408748,No,Bachiller
1260,1.9274843376882025,1.6002630044368065,No,Grado medio
1261,2.168015430932324,2.3881133357873368,Si,Master
1262,1.8102158644271582,2.244222490367758,No,Doctorado
1263,1.8975893940927908,2.4349407264215226,Si,Doctorado
1264,1.8378262931991864,1.7884322896019904,No,Doctorado
1265,1.8313447439867505,2.5035647508781316,No,Bachiller
1266,1.9118821556748102,2.0998897801099026,Si,Secundaria
1267,1.608965590983242,1.6030080875786776,Si,Grado medio
1268,2.8028076399210455,2.003414363054495,Si,Universidad
1269,2.3611810074333186,2.618990173216111,Si,Secundaria
1270,2.484546030054256,1.814696527706497,Si,Secundaria
1271,1.8175999882786709,2.067877398578859,Si,Bachiller
1272,2.167123437620294,2.0011016924966203,No,Grado medio
1273,1.5489133124079753,1.327581141608619,Si,Secundaria
1274,1.4080332265123454,1.5731395234367722,No,Master
1275,1.8205450261373375,2.1158270798125556,Si,Secundaria
1276,1.7210553576944314,2.1186413752334032,Si,Universidad
1277,1.573860588763424,1.8900157996891895,No,Grado medio
1278,2.073242234515341,2.9154604574210747,No,Doctorado
1279,2.162744117639927,1.3605232222869181,No,Grado medio
1280,1.5825066774004413,1.3073648057570608,Si,Bachiller
1281,1.9416727058297423,1.4598588446496268,Si,Universidad
1282,2.1340910156076673,2.3276164884505763,Si,Secundaria
1283,2.5311915351389063,2.4648020424407235,Si,Secundaria
1284,1.7095713779788906,2.2602823220398025,No,Doctorado
1285,2.1162719984286955,1.5250657494376965,No,Master
1286,1.9766664716874178,2.6826195794069356,No,Grado medio
1287,1.9882635542338647,2.315617018517756,No,Bachiller
1288,2.277211146145521,2.3892365276153367,No,Bachiller
1289,1.3233508291672167,1.7510058670845603,Si,Grado medio
1290,2.5057307399116064,1.5570348474109295,No,Universidad
1291,2.0881577094896953,1.9755894360932047,Si,Doctorado
1292,1.6646684299335073,2.5611567437304297,Si,Grado medio
1293,2.278193325534727,2.411498672402967,No,Universidad
1294,1.7910676240105727,2.2350705704292055,Si,Master
1295,2.194381833013579,1.9775253384231488,No,Grado medio
1296,1.9750732288847006,2.5052290442603833,Si,Master
1297,2.563210928086919,2.583992278886387,Si,Master
1298,2.162263867094679,2.4908918318741575,No,Grado medio
1299,2.057733207670793,1.5692275915091178,No,Doctorado
1300,1.7248310837255636,2.2825818446352235,Si,Doctorado
1301,2.18105552440705,2.3913796750533636,No,Secundaria
1302,1.9175907186386325,2.08167680814067,No,Universidad
1303,2.200235576319633,1.9373432828942976,Si,Universidad
1304,2.084554738285078,1.9979779782273168,No,Grado medio
1305,1.5908322873983614,2.1482431616536224,No,Grado medio
1306,2.702821087404479,2.1421239294983003,Si,Secundaria
1307,1.278271154954556,1.521598126892691,Si,Universidad
1308,2.9700737823591465,2.3294438278176393,No,Universidad
1309,1.8372539969333324,2.508610058055229,Si,Doctorado
1310,2.223349023622851,2.7828413388983186,Si,Universidad
1311,2.0043392315328568,2.7419155511229025,No,Grado medio
1312,1.7796626642731403,1.9477358936203433,No,Secundaria
1313,2.142186746562982,1.7987891479489662,No,Master
1314,1.8834474697176682,1.2104307187935204,No,Master
1315,2.712262781621772,2.4755923183580912,Si,Universidad
1316,2.2525293662287176,2.1641491658710903,Si,Grado medio
1317,2.3234154504399074,1.9781770189980716,No,Doctorado
1318,1.8350255603553505,2.0075479617680414,No,Doctorado
1319,1.521343393448826,1.344231597015804,Si,Secundaria
1320,1.874707343005842,1.726227451128686,No,Secundaria
1321,1.7814716404860311,1.8173670357216742,Si,Bachiller
1322,2.0128454342515454,1.7957842840633569,No,Secundaria
1323,2.2668541484991707,1.6534525007686616,No,Universidad
1324,1.9129330775375306,1.722297719591236,Si,Master
1325,2.1089492745163936,2.285968460104856,Si,Secundaria
1326,2.259334048735928,2.1721267123886134,Si,Secundaria
1327,3.1733031860329497,1.9763514183911637,No,Bachiller
1328,2.4125070621056093,1.9343705669975613,No,Master
1329,2.118516354753471,1.7175768206712876,No,Bachiller
1330,1.65499540041866,2.418266733683309,Si,Universidad
1331,1.9284198143681783,1.421867325758274,Si,Master
1332,1.9683320274658993,2.335873625366304,No,Bachiller
1333,1.3897441631588539,1.0909721827912882,No,Secundaria
1334,2.319139529328918,1.2894607511387788,Si,Grado medio
1335,2.2376210672355707,2.134797129526105,No,Master
1336,1.8576578358374298,1.936518604894856,Si,Grado medio
1337,2.4270961133120874,1.795884964564598,Si,Bachiller
1338,2.7323682013342276,2.4220338046058583,Si,Bachiller
1339,1.7211862975004788,2.6291632747554763,No,Secundaria
1340,2.2487841886219013,1.1678472099919404,Si,Grado medio
1341,2.522354183403471,1.8407909435782592,Si,Universidad
1342,2.033687518252696,2.9364385188170643,Si,Doctorado
1343,1.1931444970422744,2.161312742756074,Si,Secundaria
1344,1.9643827678408194,2.4048628817089712,Si,Master
1345,1.086869784492131,1.6340729546835884,Si,Master
1346,1.463517924058391,2.604120422830764,No,Grado medio
1347,2.5408736827820935,1.9034420864538262,Si,Master
1348,2.299466726822759,2.220501798323559,No,Grado medio
1349,2.227917845603103,2.4893810929050595,No,Secundaria
1350,1.3563493318487723,1.6539831015590174,Si,Grado medio
1351,1.5019533865932488,1.939364949718311,No,Secundaria
1352,2.712012768332803,1.438960848193846,Si,Secundaria
1353,2.032665613304991,1.993045047330001,Si,Universidad
1354,2.135255591051792,3.0427823914862726,No,Doctorado
1355,2.397199724219611,1.5579856683817073,Si,Grado medio
1356,1.9414260887366541,2.278174187439526,Si,Secundaria
1357,2.086546655953606,3.0885043375669134,No,Universidad
1358,1.1733464197600618,2.7254693896488704,No,Doctorado
1359,1.9794951501549365,2.4339555811785942,Si,Master
1360,2.225974518979522,1.725335472068286,No,Doctorado
1361,1.9731812066239114,0.947379286580696,Si,Doctorado
1362,2.203747185709447,1.793451571536,Si,Grado medio
1363,2.3039190135278322,1.8779329887781917,Si,Universidad
1364,2.041088976482271,1.9364988172104411,No,Doctorado
1365,2.0364222483953918,2.2300585123858885,No,Secundaria
1366,1.9340001890425653,2.374560280281421,Si,Master
1367,1.7406240073690658,0.6920038999760587,No,Doctorado
1368,2.5670461318841804,1.5613451212297584,No,Bachiller
1369,2.0175614383431273,2.3183930643743156,No,Secundaria
1370,3.042500453106831,1.6194380215297057,Si,Bachiller
1371,1.8181451989136765,2.052980222354252,No,Grado medio
1372,2.332613835405777,1.5543719908436953,Si,Grado medio
1373,1.5874047829344453,1.6763067596580172,No,Master
1374,2.1314443632263234,2.189757837422705,Si,Universidad
1375,2.153610271725392,2.1767779443704303,No,Secundaria
1376,1.5455911261067072,1.1951104258839005,No,Bachiller
1377,2.482438333360021,1.2488142157243183,Si,Grado medio
1378,2.1418400312664865,1.9062298316881405,No,Bachiller
1379,2.3183261298165188,1.933946770879611,No,Grado medio
1380,2.102641980051395,2.513085529035619,Si,Master
1381,1.5799285374835725,1.341885404460906,No,Doctorado
1382,2.0998721117819565,1.4034837893236105,No,Master
1383,2.2596396463801938,1.6885370316146704,Si,Secundaria
1384,1.0994479502452108,1.6480099433120168,Si,Doctorado
1385,1.1811053874241781,1.8666296659944195,No,Bachiller
1386,1.7316096800011318,3.125158352969624,No,Secundaria
1387,2.029978465098864,2.2400398990843993,No,Master
1388,1.8502751342878907,1.9487315806996335,No,Doctorado
1389,1.9784709185436256,2.8094585093545197,Si,Doctorado
1390,2.3922910441275365,1.522502288101066,No,Secundaria
1391,1.7897413379303933,1.75051555308068,No,Master
1392,2.1266855528522193,2.1893446314546314,No,Master
1393,1.4379394685000997,1.4138696393731884,Si,Universidad
1394,1.952307913842446,2.2631880932123476,No,Grado medio
1395,1.8138550615737712,2.304508578361567,Si,Master
1396,1.9916647383066846,2.064218187306971,No,Master
1397,2.473843748000815,2.0370179303820324,Si,Bachiller
1398,1.4126280971259333,1.909970489585974,No,Grado medio
1399,1.6695184864716783,1.676472912776168,Si,Universidad
1400,2.483990954038001,2.1423412918513653,No,Bachiller
1401,1.6838405770373408,2.525226600836096,No,Bachiller
1402,2.407976608304217,2.8196641307883494,No,Secundaria
1403,2.2552006694042777,1.8145138210325162,No,Secundaria
1404,2.5046331491131806,2.5064910250971875,Si,Master
1405,2.250015859533831,2.3443530225374256,No,Secundaria
1406,1.56195300174779,2.2367339326604947,Si,Secundaria
1407,1.4715978507005927,2.1779328276558414,No,Doctorado
1408,2.3846714612823394,1.7846515256292448,No,Master
1409,1.2351514216625739,1.5566938339986893,Si,Secundaria
1410,1.747550478613304,2.0594840595564627,No,Grado medio
1411,1.5933505481834505,2.043784340083625,No,Bachiller
1412,1.1561802785065927,2.02449750646899,No,Secundaria
1413,1.691630472707803,2.6286053001532306,Si,Master
1414,1.6871008820918252,1.8715726412864075,No,Bachiller
1415,1.5907641780559554,1.5401563245289878,Si,Bachiller
1416,1.8388362286839857,1.7442101423776004,Si,Doctorado
1417,1.7619255908536484,1.7596227488783076,No,Grado medio
1418,1.6590799841014765,2.236154484572616,Si,Secundaria
1419,2.049639179052598,1.5423243228232013,No,Grado medio
1420,1.6816898881547493,2.044724922927123,No,Universidad
1421,1.2521867570222656,1.647749523046698,No,Bachiller
1422,1.7262316887874358,2.054884177423929,No,Universidad
1423,2.7914836192471935,1.878150255087617,No,Universidad
1424,2.3657977317451,2.596874880714872,No,Master
1425,1.7947916031411504,2.39664656654446,No,Universidad
1426,2.1879149566120937,2.118099443661378,No,Universidad
1427,2.033849957011256,1.9344233231362153,No,Master
1428,1.8826047717497196,2.2152988210886493,Si,Bachiller
1429,1.5715165504328548,1.5329018285720326,Si,Secundaria
1430,1.7755955842849513,2.38110649989915,No,Master
1431,2.2679373630652786,2.0251667715480406,Si,Doctorado
1432,1.2051478172880246,2.5127788884396978,No,Master
1433,2.381095553666407,2.1696061929123704,No,Doctorado
1434,1.2880941158169759,2.481785457266731,No,Doctorado
1435,1.927286128588654,2.588879779149666,No,Secundaria
1436,2.304376593195262,2.224740410923863,Si,Grado medio
1437,1.1455210883789801,1.847764297072632,Si,Bachiller
1438,2.126859650455094,1.694392576471653,Si,Master
1439,2.0194755419995967,1.9110957698664424,No,Secundaria
1440,1.9273477602135565,1.9716071197372123,No,Secundaria
1441,1.1049416517065476,1.4350655268724548,Si,Secundaria
1442,2.2495554813950758,2.0774050048405344,No,Bachiller
1443,2.304198197747058,2.568968939382238,Si,Doctorado
1444,1.6780466651879455,1.3950293659484914,Si,Master
1445,2.5861449465278996,2.1727148126796654,No,Secundaria
1446,1.4928720957834003,1.3577348964624099,Si,Doctorado
1447,2.0272078657618233,1.368089405344041,No,Universidad
1448,2.023463751497373,1.8888621836902706,Si,Secundaria
1449,1.4724245806668839,1.6299636871615215,No,Doctorado
1450,3.651979034370469,0.9756706816221026,No,Bachiller
1451,1.8841032100684831,2.3075022901251985,Si,Universidad
1452,2.0667108674510217,2.3964254176806725,Si,Universidad
1453,1.7506951578353829,2.4784987847390347,No,Universidad
1454,2.007935242247065,2.0555266413672277,No,Secundaria
1455,2.6462630519089263,2.294668217888027,No,Grado medio
1456,2.164019933273633,2.724825169222023,Si,Grado medio
1457,1.7132896126420398,2.581755463548431,No,Doctorado
1458,1.9344198684903446,1.7293993337208393,Si,Grado medio
1459,1.265904780301187,1.654064188723635,No,Master
1460,1.5898692752943417,1.7320999263929768,No,Secundaria
1461,0.8063109521188627,1.8943833543347266,No,Grado medio
1462,1.5468955452096906,1.2696774603178573,No,Secundaria
1463,2.1617162518378135,2.675277111965524,Si,Bachiller
1464,1.3685996248617989,1.8800843959370874,Si,Master
1465,1.6975187289563527,1.6498290110420533,Si,Master
1466,1.7511934024252211,1.788669811012705,Si,Bachiller
1467,2.9151685406890913,1.9633502774308187,No,Master
1468,1.9579726483626547,2.583479903303311,No,Secundaria
1469,1.5506942911126336,1.8595371980412299,No,Doctorado
1470,2.4174442574979875,1.364800829247945,Si,Grado medio
1471,1.7267565118749437,2.1614512268049526,Si,Doctorado
1472,2.7107260317929027,1.725666071340241,No,Bachiller
1473,2.6281747996319362,1.649855489885482,Si,Doctorado
1474,1.1187044192252813,0.8078228333188877,Si,Secundaria
1475,1.311459473777889,1.7160085203604398,No,Secundaria
1476,1.7051528198614094,2.130163349839165,Si,Doctorado
1477,2.1765299025622395,2.1730068944136334,No,Bachiller
1478,1.758418653100524,1.972600797725751,No,Universidad
1479,1.768716370203674,1.5593825381805728,No,Universidad
1480,1.8875721548990474,2.402479277887622,No,Bachiller
1481,1.9435602391957025,2.7681283330012683,Si,Master
1482,1.2246279575191727,2.15328948739518,No,Master
1483,2.4714933511161403,2.05688479938457,No,Master
1484,1.7377830824888785,1.8545085685362106,No,Doctorado
1485,1.172203758326219,1.4395539877349812,Si,Universidad
1486,2.0961293469666806,2.3036739272529854,No,Master
1487,1.550111698798517,1.7748894161332922,Si,Bachiller
1488,1.7004143146209505,2.42212094392059,No,Grado medio
1489,1.601342346536173,1.6803351334036236,Si,Doctorado
1490,1.4734212071306123,1.7996926220451495,Si,Master
1491,2.0957851045770464,2.4251762078892543,No,Secundaria
1492,1.4357090298498565,1.4162728018578385,Si,Master
1493,2.0602494152490776,2.8076718963115015,No,Doctorado
1494,2.5010720014818015,2.2926403740071324,Si,Secundaria
1495,1.5308255291193662,2.618564486233094,No,Bachiller
1496,2.6238228843634746,1.390622675596013,No,Bachiller
1497,1.7201287447109475,1.6584410002803183,Si,Secundaria
1498,2.487767439299,1.8946875361381321,No,Master
1499,1.6812232651925958,1.9647998145302368,No,Doctorado
1500,1.2958863744168743,1.8760617016784265,Si,Secundaria
1501,2.507607474136654,2.421082179840363,Si,Doctorado
1502,1.5082571299872627,1.919799390552496,Si,Universidad
1503,1.723281666427139,2.081814351406532,No,Grado medio
1504,2.291964160654784,1.858264391924907,Si,Secundaria
1505,1.9059737495547486,1.959465345120046,Si,Bachiller
1506,2.714424836941155,0.9534225015690223,Si,Universidad
1507,1.8673138426393745,1.4898577921056972,No,Universidad
1508,2.2393791606244373,0.9219435451905258,Si,Universidad
1509,1.438745403666322,0.9587982098271748,Si,Bachiller
1510,1.961074688476263,1.2058641368085588,No,Universidad
1511,1.8202627218665117,1.8540987336427177,No,Grado medio
1512,2.6901529938352415,1.9048749825947742,No,Secundaria
1513,1.6785575992961028,1.3811202337333408,No,Grado medio
1514,2.5574304760709397,1.9518179848257666,Si,Doctorado
1515,1.4393350101854163,1.8631216692920973,No,Doctorado
1516,1.9563282298406688,1.4476882308152752,Si,Universidad
1517,1.921393506396257,1.3332634422430023,No,Secundaria
1518,2.0429172383437466,1.4558009511290697,No,Universidad
1519,1.3701804047272463,2.1732111883743976,No,Bachiller
1520,1.780141324438349,2.4051777185264314,Si,Secundaria
1521,2.5124736434738377,2.4280121935515746,Si,Bachiller
1522,2.472390390028117,1.6420717350995913,Si,Grado medio
1523,2.205079110031274,2.1161405558394297,No,Universidad
1524,2.4628940347941684,2.2440980477334316,No,Universidad
1525,1.3850905606463675,1.8789252203293276,No,Doctorado
1526,2.4693355745853847,1.8645543855913198,Si,Bachiller
1527,2.2162476406540255,1.744995985080849,Si,Doctorado
1528,1.2183858876764604,2.1033637585047797,Si,Secundaria
1529,2.3158528698648966,2.0885327398996294,No,Secundaria
1530,2.6419203283990953,2.1383424073248682,No,Bachiller
1531,3.2311275919364997,3.0565415870271178,Si,Universidad
1532,2.4156503204214403,1.4704436226083168,No,Grado medio
1533,2.264945944796095,1.3508128445379382,No,Bachiller
1534,2.11773386766524,2.167500066847378,No,Universidad
1535,1.2204991197585273,2.3547023169166823,Si,Grado medio
1536,2.6058796076931436,1.9669997785854354,No,Bachiller
1537,1.5612006362515045,2.107368388592192,Si,Master
1538,2.5223045539007236,2.0446129098524386,No,Secundaria
1539,2.440547958514452,1.9746743093684038,Si,Doctorado
1540,1.4892906818290546,1.3412956618157126,Si,Secundaria
1541,1.7660924656609707,2.812771947681113,Si,Grado medio
1542,1.372117912328384,2.2047094251018122,No,Secundaria
1543,2.005616345490311,1.884335312976417,Si,Doctorado
1544,1.7750662899835854,1.9639142345619487,Si,Universidad
1545,1.6397802188170054,1.9513558088393033,No,Doctorado
1546,1.102500925265987,1.520896320466733,Si,Secundaria
1547,1.8998953857072853,2.5534923621631087,Si,Grado medio
1548,2.1397509515485,2.6369616507506373,No,Doctorado
1549,2.027271509023208,1.8627703974163716,Si,Secundaria
1550,1.3273058701481397,2.657873372666658,No,Master
1551,1.2254338719468834,1.7300499930609865,Si,Grado medio
1552,1.6694982414794288,2.455467717311906,Si,Master
1553,2.050483426352751,2.3958685627065193,Si,Universidad
1554,2.539187332860389,1.7594752372574831,No,Bachiller
1555,1.7374338791720814,1.3736233688253991,No,Bachiller
1556,2.405970921694322,1.503436595467227,No,Doctorado
1557,2.7845699991755613,1.940688348969044,No,Master
1558,2.3141430878758564,1.8319275817318044,Si,Secundaria
1559,1.9397138294489094,1.7457712736463868,No,Secundaria
1560,2.1528377964654757,1.3383313582890053,No,Master
1561,1.7313077606312484,1.8812011839174538,Si,Grado medio
1562,2.0170210726365325,2.1761420510496037,Si,Grado medio
1563,2.4509374041061167,1.3284794041258432,Si,Master
1564,2.2012724035829074,2.663850462134416,No,Doctorado
1565,1.9806642856493528,1.6598987762901036,Si,Universidad
1566,2.4670597852623835,2.0490851190250345,Si,Doctorado
1567,2.0752421151634937,2.5599846848065946,Si,Secundaria
1568,1.8871990378019219,2.1447613259862846,No,Universidad
1569,2.602176061133516,1.6538836797917207,Si,Secundaria
1570,2.1121135889421283,2.000993732573931,Si,Bachiller
1571,1.2432054149197758,1.6823048090982557,No,Master
1572,1.9352793026507429,1.987473755435013,No,Doctorado
1573,1.53415083806386,2.761613512846079,Si,Doctorado
1574,3.1380542142019388,1.4666080268802513,Si,Doctorado
1575,1.682233678259598,1.94896590537828,No,Secundaria
1576,2.7324894870341128,2.202273233626502,No,Master
1577,1.5177243725317522,2.6867563414907103,No,Grado medio
1578,2.0205237717977464,1.6166787809644707,Si,Master
1579,1.6376617042972912,1.7466233302450695,No,Universidad
1580,2.1144153329666393,2.103426508764557,Si,Universidad
1581,1.8523586546663884,2.327025996682151,No,Grado medio
1582,2.832950655301319,2.144311398772389,Si,Master
1583,2.468776124020222,1.5280319978252344,Si,Bachiller
1584,1.8862977667516216,2.206539232192993,No,Secundaria
1585,1.5498850951312106,2.012789374854913,No,Master
1586,2.2433859179171765,1.7379933328634931,No,Secundaria
1587,1.234798669797701,2.5233746743473247,No,Universidad
1588,2.565066233192657,2.1509974644584786,Si,Secundaria
1589,1.9545159398654075,1.4294760670475273,No,Doctorado
1590,2.693267899945202,1.878871674840425,Si,Doctorado
1591,2.2076575273528665,1.9435344053689636,Si,Doctorado
1592,2.366447855962595,1.7264104971499563,Si,Master
1593,2.6775036689994844,1.9885513000719812,Si,Master
1594,1.509012996717763,1.4903827879486773,No,Secundaria
1595,1.5151693671591193,1.945487472015687,Si,Master
1596,2.448335462082327,1.412363200445275,Si,Doctorado
1597,1.9651086397483877,1.6206794857930142,No,Universidad
1598,1.9605236104915187,2.1170965617276893,Si,Master
1599,1.9043865640777236,2.1762515111818335,No,Grado medio
1600,2.572468829874656,1.6443740433276541,Si,Secundaria
1601,2.3846339349357284,2.603158036225704,No,Grado medio
1602,1.9593061424808744,1.3358026492527246,Si,Bachiller
1603,2.03106832440694,2.032852536087374,Si,Secundaria
1604,1.7134557596800581,2.8126894804700706,No,Doctorado
1605,1.3044123110396533,2.317157792195379,Si,Grado medio
1606,1.878980610805182,1.4678156587090663,Si,Secundaria
1607,1.9819780508796252,2.5681068568998295,No,Bachiller
1608,2.4652484305908913,2.4079073915251183,Si,Grado medio
1609,2.368665140431951,1.249771858042711,No,Bachiller
1610,1.8636167685464362,2.2154809060417793,Si,Doctorado
1611,1.9782009873809465,2.313557222994595,No,Universidad
